Bandit,Reward,Algorithm
2.0,2.7772137944014488,ThompsonSampling
2.0,2.4679024715129474,ThompsonSampling
2.0,2.442744831033762,ThompsonSampling
2.0,2.455576414328373,ThompsonSampling
2.0,2.7819487175657485,ThompsonSampling
2.0,1.2250383816072368,ThompsonSampling
2.0,1.491576003716029,ThompsonSampling
2.0,1.8797869149119764,ThompsonSampling
2.0,2.7898396951645688,ThompsonSampling
2.0,5.020260162084654,ThompsonSampling
2.0,3.44615353093935,ThompsonSampling
2.0,3.5191744329425596,ThompsonSampling
2.0,2.5371356211764726,ThompsonSampling
2.0,3.106705760114754,ThompsonSampling
2.0,3.3877247667738346,ThompsonSampling
2.0,3.6476432891237867,ThompsonSampling
2.0,3.1338527983899804,ThompsonSampling
2.0,3.4869233439688725,ThompsonSampling
2.0,4.664046389541519,ThompsonSampling
2.0,5.0374412284867915,ThompsonSampling
2.0,2.8463698807575786,ThompsonSampling
2.0,2.3378268985401602,ThompsonSampling
2.0,2.568581410369255,ThompsonSampling
2.0,3.2816073803013435,ThompsonSampling
2.0,2.5580718043766812,ThompsonSampling
2.0,3.1859916095969028,ThompsonSampling
2.0,0.6468546675953593,ThompsonSampling
2.0,3.5336182892486696,ThompsonSampling
2.0,3.148564808977265,ThompsonSampling
2.0,3.1964868936701842,ThompsonSampling
2.0,3.5794614364722595,ThompsonSampling
2.0,2.8344440202031675,ThompsonSampling
2.0,2.494723676856517,ThompsonSampling
2.0,3.840686635372631,ThompsonSampling
2.0,3.7820371879637853,ThompsonSampling
2.0,2.9924006272113712,ThompsonSampling
2.0,2.2596387729826044,ThompsonSampling
2.0,2.882992250008988,ThompsonSampling
2.0,4.823794801326918,ThompsonSampling
2.0,2.7876199899007963,ThompsonSampling
2.0,3.495271886552292,ThompsonSampling
2.0,4.0276112299200175,ThompsonSampling
2.0,1.7368814432541617,ThompsonSampling
2.0,2.427371025609587,ThompsonSampling
2.0,2.27886892207552,ThompsonSampling
2.0,2.9855597480324465,ThompsonSampling
2.0,1.7708746234385033,ThompsonSampling
2.0,2.539770604359486,ThompsonSampling
2.0,3.7594872044950893,ThompsonSampling
2.0,2.6333915720260666,ThompsonSampling
2.0,3.6784711698638937,ThompsonSampling
2.0,3.457919367856656,ThompsonSampling
2.0,2.992717604345068,ThompsonSampling
2.0,4.031710844082287,ThompsonSampling
2.0,1.1095607049034353,ThompsonSampling
2.0,0.5559894992647543,ThompsonSampling
2.0,3.9142822237828145,ThompsonSampling
2.0,1.7775314451979962,ThompsonSampling
2.0,3.164092788462923,ThompsonSampling
2.0,3.0679590241900363,ThompsonSampling
2.0,2.7879321485231365,ThompsonSampling
2.0,4.257551751305636,ThompsonSampling
2.0,1.9980444644650786,ThompsonSampling
2.0,2.978175797035332,ThompsonSampling
2.0,3.0416409149120858,ThompsonSampling
2.0,3.7258766032414803,ThompsonSampling
2.0,2.3254354145811527,ThompsonSampling
2.0,1.5276959940115193,ThompsonSampling
2.0,2.674465375611862,ThompsonSampling
2.0,3.670731667436401,ThompsonSampling
2.0,3.9449493037374053,ThompsonSampling
2.0,4.538945791031299,ThompsonSampling
2.0,3.855666538688852,ThompsonSampling
2.0,4.198535607166906,ThompsonSampling
2.0,3.5262906097871443,ThompsonSampling
2.0,0.7255124911434057,ThompsonSampling
2.0,2.5998814250247544,ThompsonSampling
2.0,4.928017831030104,ThompsonSampling
2.0,1.8643357515589285,ThompsonSampling
2.0,2.96413236187573,ThompsonSampling
2.0,2.78294845475924,ThompsonSampling
2.0,2.6410168216554166,ThompsonSampling
2.0,3.9306846251680243,ThompsonSampling
2.0,3.272473410355263,ThompsonSampling
2.0,2.2840414969914278,ThompsonSampling
2.0,3.876308848466496,ThompsonSampling
2.0,3.0092332462684785,ThompsonSampling
2.0,5.104110975946346,ThompsonSampling
2.0,3.560751559242273,ThompsonSampling
2.0,3.357725537482592,ThompsonSampling
2.0,1.942411131931711,ThompsonSampling
2.0,2.4407481008206524,ThompsonSampling
2.0,4.3732405656522015,ThompsonSampling
2.0,4.694800089803899,ThompsonSampling
2.0,2.462571497100205,ThompsonSampling
2.0,2.6748277960573223,ThompsonSampling
2.0,2.5355500124986623,ThompsonSampling
2.0,3.724482545207092,ThompsonSampling
2.0,1.839310426468077,ThompsonSampling
2.0,3.3088941942727854,ThompsonSampling
2.0,3.033820931810139,ThompsonSampling
2.0,2.2260510511796485,ThompsonSampling
2.0,4.191829910248838,ThompsonSampling
2.0,1.8168500506394323,ThompsonSampling
2.0,1.7452429418305788,ThompsonSampling
2.0,3.409063752809066,ThompsonSampling
2.0,2.38739115772622,ThompsonSampling
2.0,0.2521065666483393,ThompsonSampling
2.0,1.2109610802594724,ThompsonSampling
2.0,3.44071494633685,ThompsonSampling
2.0,4.75881531058165,ThompsonSampling
2.0,0.7403593669699529,ThompsonSampling
